userId,movieId,rating,timestamp
19,118,3,965708217
19,135,3,965707637
19,141,1,965706592
19,161,2,965710914
19,165,3,965711413
19,173,1,965703997
19,185,2,965704056
19,186,2,965707724
19,196,2,965703915
19,208,2,965709832
19,216,2,965707746
19,223,3,965705917
19,231,2,965706728
19,258,3,965704033
19,260,4,965704248
19,273,1,965705240
19,289,2,965706795
19,291,2,965712018
19,293,4,965710720
19,366,2,965704974
19,377,4,965711156
19,440,3,965706114
19,455,2,965710092
19,474,3,965710914
19,500,2,965706636
19,520,2,965706795
19,575,2,965706866
19,648,3,965709656
19,879,1,965705195
19,904,5,965712377
19,1346,2,965705137
19,2108,3,965706140
19,2478,2,965706748
20,34,4,1054038093
20,48,5,1054038357
20,107,4,1054038320
21,38,2,1419795113
21,44,1,1376822969
21,48,3,1376822924
21,165,4,1418846918
21,260,4,1417378080
21,293,3,1436989949
21,500,2,1407617852
21,648,4,1403637454
22,107,4,1268330607
22,216,4,1268726081
23,29,4,1107341574
23,32,4,1107341750
23,50,4,1107163741
23,58,3,1107164183
23,293,4,1107341697
23,300,3,1107342187
23,334,4,1107164085
23,608,4,1107162895
23,904,4,1107164418
23,1218,4,1107164383
24,32,4,1458942033
24,50,4,1458942023
24,165,4,1458941746
24,608,4,1458942040
25,231,4,1535470451
25,260,5,1535470429
26,34,3,836950483
26,47,4,836950431
26,150,3,836950245
26,165,4,836950286
26,185,3,836950403
26,208,2,836950403
26,300,3,836950431
27,34,5,962685351
27,48,4,962685318
27,60,3,962685387
27,62,5,962684909
27,126,2,962685762
27,260,4,962686637
27,455,3,962685569
27,648,4,962685941
27,2478,5,965150090
28,21,3,1242290535
28,23,2,1242290862
28,31,2,1234334920
28,32,4,1234335329
28,47,3,1235975946
28,50,4,1234337966
28,62,4,1242290542
28,95,2,1234516201
28,110,4,1234515793
28,161,3,1242032929
28,260,4,1234338579
28,293,4,1234338073
28,300,2,1242288446
28,345,4,1242290330
28,377,2,1234516131
28,474,2,1234515703
28,507,4,1242032956
28,608,3,1243837137
28,635,3,1242288183
29,50,4,1308007653
29,150,4,1362016794
29,165,4,1362016840
29,904,4,1307945605
30,110,5,1500370456
30,260,5,1500370339
31,25,2,850466616
31,62,4,850466616
31,141,4,850466616
31,165,4,850467366
31,377,5,850467368
31,648,5,850466616
31,1302,4,850467485
32,21,4,856737002
32,24,3,856737205
32,25,4,856736119
32,26,4,856736347
32,32,4,856736119
32,36,4,856736172
32,39,3,856737205
32,50,5,856737002
32,52,3,856736227
32,58,5,856736227
32,62,3,856736119
32,74,4,856736316
32,78,4,856736477
32,95,3,856736119
32,100,4,856736290
32,140,3,856736262
32,141,4,856736119
32,194,5,856737270
32,236,3,856737081
32,260,5,856736227
32,265,5,856737045
32,314,4,856737002
32,345,5,856737044
32,440,4,856737270
32,608,5,856736172
32,648,3,856736119
33,21,4,939715904
33,25,3,939646902
33,28,5,939654815
33,32,3,939647370
33,34,3,939646940
33,36,5,939715317
33,39,5,939654896
33,43,2,939716739
33,50,5,939646733
33,58,4,939646784
33,94,4,939716218
33,110,5,939648134
33,150,3,939647816
33,161,3,939716218
33,194,3,939647873
33,223,4,939648134
33,230,3,939715955
33,232,4,939648134
33,265,5,939646733
33,293,4,939716559
33,300,3,939648134
33,345,4,939716327
33,385,4,939716559
33,446,5,939716559
33,507,4,939646733
33,608,4,939647444
33,613,5,939715859
33,1027,3,939716819
33,2108,2,939646865
34,70,4,1162048002
34,110,0,1162049056
34,163,3,1162050915
34,377,4,1162048796
35,21,5,830939505
35,39,3,830939546
35,50,5,830939598
35,60,5,830939912
35,62,5,830939748
35,150,5,830939391
35,185,5,830939521
35,231,3,830939488
35,236,4,830939695
35,237,3,830939834
35,300,4,830939505
36,25,2,1100803583
36,904,4,1100803350
37,150,5,845239388
37,165,5,845239426
37,231,5,845239442
37,292,4,845239483
38,21,3,841341362
38,39,3,841341384
38,48,3,841341570
38,50,5,841341362
38,62,3,841341570
38,105,3,841341618
38,110,5,841341295
38,150,4,841341161
38,161,4,841341249
38,163,1,841341715
38,168,4,841341549
38,208,1,841341271
38,223,5,841341650
38,237,3,841341680
38,273,2,841341680
38,292,3,841341248
38,300,4,841341323
38,377,3,841341341
38,440,3,841341428
38,500,3,841341362
38,648,4,841341618
39,32,3,974787510
39,47,3,974789632
39,50,5,974788030
39,260,5,974787510
39,608,5,974788126
39,1027,4,974787064
40,21,4,832059053
40,26,4,832059937
40,31,4,832059371
40,34,5,832059080
40,44,3,832059393
40,46,4,832059892
40,48,2,832059371
40,60,4,832059509
40,62,5,832059339
40,82,5,832060151
40,107,4,832059716
40,110,4,832059053
40,111,5,832059116
40,121,4,832060318
40,126,3,832060287
40,150,5,832058854
40,163,5,832059474
40,165,4,832058897
40,168,2,832059315
40,173,4,832059273
40,186,3,832059273
40,208,2,832059012
40,216,1,832059493
40,223,5,832059371
40,230,5,832059458
40,231,1,832058959
40,236,4,832059137
40,265,5,832059293
40,267,3,832059622
40,273,1,832059458
40,292,3,832059012
40,300,5,832059012
40,306,5,832059622
40,314,5,832059734
40,371,4,832060059
40,383,3,832060108
40,440,4,832059716
41,47,4,1458939486
41,50,3,1459367479
41,111,2,1459367437
41,215,2,1458939048
41,293,4,1458933717
41,608,4,1458939466
42,21,4,996219086
42,22,5,996219167
42,47,4,996218105
42,50,5,996217838
42,86,4,996220615
42,95,3,996214545
42,110,4,996217933
42,122,3,996221451
42,135,3,996256102
42,141,1,996220726
42,150,5,996217989
42,161,3,996218708
42,163,3,996219086
42,165,2,996216316
42,168,3,996220383
42,173,2,996221544
42,185,4,996220893
42,186,4,996220852
42,223,5,996218735
42,227,4,996221233
42,231,4,996220872
42,236,3,996220615
42,260,5,996261559
42,292,3,996219167
42,360,3,996221517
42,383,4,996221233
42,436,4,996220726
42,507,4,996220661
42,520,2,996215153
42,648,5,996219248
42,1027,4,996215153
42,1302,4,996258272
42,2478,5,996259254
43,23,5,848994451
43,29,5,848994937
43,34,5,848993816
43,47,4,848993793
43,48,5,848994152
43,57,5,848994678
43,60,5,848994424
43,95,4,848993983
43,102,5,848994916
43,107,5,848994703
43,110,3,848993747
43,150,5,848993627
43,161,4,848993747
43,165,5,848993660
43,168,5,848994102
43,173,3,848993928
43,174,5,848994534
43,185,4,848993747
43,208,4,848993747
43,217,5,848994890
43,231,3,848993694
43,236,3,848993983
43,271,5,848994795
43,277,5,848994222
43,292,5,848993718
43,300,3,848993816
43,377,3,848993769
43,500,5,848993793
43,502,5,848994518
43,520,5,848994178
43,575,5,848994691
43,648,5,848994102
44,36,4,869251910
44,65,3,869252497
44,66,3,869252563
44,94,4,869252333
44,95,4,869251861
44,112,5,869251955
44,135,2,869251982
44,141,3,869251861
44,260,5,869251910
44,648,3,869251861
44,836,3,869252163
45,21,4,1091306011
45,32,4,1121724503
45,39,3,951170338
45,50,5,951756750
45,62,4,1091306047
45,65,3,1020803228
45,69,3,951170141
45,70,4,951170563
45,88,4,951170543
45,107,4,950726248
45,110,5,950741520
45,112,4,950740583
45,150,5,1007484259
45,165,5,1091305945
45,173,1,950741335
45,180,4,950726070
45,185,3,950741023
45,186,4,1121724898
45,216,5,950724820
45,223,5,1007995016
45,231,5,1091305997
45,248,2,951170651
45,260,5,950726388
45,292,4,1091305981
45,440,3,951170210
45,474,5,1091306076
45,500,4,951170445
45,520,4,951170727
45,648,4,950740583
45,1302,5,1091305660
45,2108,2,951170390
46,32,4,834788094
46,39,3,834788093
46,50,5,834788094
46,110,5,834788016
46,111,4,834788094
46,161,3,834787826
46,165,4,834787677
46,173,5,834788227
46,185,4,834787906
46,208,3,834787906
46,231,3,834787757
46,236,4,834788227
46,292,5,834787826
46,300,3,834788016
47,31,3,1496205717
47,47,3,1496209354
47,62,3,1496205312
47,141,2,1496208714
47,150,3,1496206707
47,500,1,1496210197
48,48,4,1127128718
48,168,4,1127128712
49,110,4,1493093005
50,32,3,1523740563
50,111,4,1534178790
50,165,3,1514238058
50,608,4,1514238092
51,36,3,1230929322
51,65,4,1230930652
51,70,5,1230932691
51,76,5,1230930644
51,93,3,1230931640
51,111,5,1230929314
51,141,4,1230931631
51,177,4,1230930634
51,186,4,1230932673
51,230,2,1230928814
51,236,5,1230929830
51,247,5,1230928802
51,260,5,1230931614
51,377,3,1230931596
51,383,3,1230930616
51,505,4,1230931558
51,520,4,1230929776
51,1302,5,1230929661
52,150,4,1468051525
52,260,4,1468051102
52,293,4,1468051256
54,21,3,839921390
54,32,3,830247417
54,47,3,839921084
54,50,3,830248246
54,110,3,830247832
54,150,3,830247106
54,161,3,830247358
54,194,3,830247865
54,377,3,839921390
54,469,3,839923068
54,500,3,839921452
55,186,0,1312747648
56,39,4,835799274
56,47,5,835799219
56,69,4,835799457
56,110,4,835799188
56,161,4,835799140
56,165,3,835799081
56,173,3,835799330
56,185,3,835799162
56,196,3,835799366
56,208,4,835799162
56,231,5,835799115
56,292,4,835799140
57,21,3,965796969
57,32,4,965798685
57,39,3,965796392
57,50,5,965796686
57,52,3,969753586
57,65,1,965797815
57,69,4,965797105
57,70,1,965797305
57,89,2,972174827
57,95,3,969754664
57,107,3,965797786
57,110,4,965799491
57,112,4,969754432
57,141,4,965797105
57,150,3,972172393
57,185,2,965798952
57,208,1,969754810
57,227,1,969754641
57,260,5,965798203
57,265,2,972172342
57,377,2,969754312
57,440,4,965797005
57,474,3,969754942
57,500,3,965797433
57,518,2,972175291
57,520,3,972175822
57,608,4,965796686
57,648,4,965795589
57,728,3,965797129
57,904,5,965795803
57,1027,1,972175258
57,2108,3,965797154
57,2478,2,965798609
58,21,4,847718718
58,22,3,847719108
58,31,4,847719088
58,32,5,847718745
58,36,4,847718991
58,39,5,847718745
58,44,2,847718960
58,47,5,847718657
58,48,3,847719035
58,50,5,847718718
58,62,3,847718910
58,110,5,847718580
58,141,3,847718894
58,150,4,847718380
58,161,4,847718580
58,165,4,847718433
58,168,5,847718992
58,173,2,847718818
58,185,3,847718579
58,186,3,847718910
58,196,2,847718894
58,208,4,847718580
58,216,3,847719308
58,223,3,847719088
58,231,5,847718462
58,248,3,847719411
58,265,4,847718991
58,277,5,847719065
58,292,4,847718544
58,293,5,847718937
58,300,5,847718674
58,345,4,847719308
58,371,4,847719333
58,377,5,847718657
58,440,4,847718786
58,455,2,847719231
58,474,5,847718851
58,500,3,847718657
58,520,3,847719088
58,648,5,847719035
59,41,5,953609923
59,105,4,953608307
59,110,2,953609098
59,111,5,953608356
59,260,4,953610660
59,608,5,953610300
59,648,5,953609356
59,904,5,953610229
60,48,3,1393541734
60,50,3,1393542060
60,60,3,1393541955
60,455,3,1393541905
61,32,4,1145532647
61,50,4,1145532639
61,173,3,1145531733
61,293,4,1145532599
62,47,4,1521489234
62,110,4,1521822303
62,260,4,1521488893
62,293,5,1521488906
63,32,3,1443199999
63,34,3,1443201169
63,47,4,1443201084
63,50,5,1443199758
63,110,2,1443199850
63,111,3,1443199818
63,150,3,1443201072
63,165,4,1443201090
63,208,2,1443201186
63,231,3,1443201105
63,260,5,1443199688
63,293,4,1443199772
63,377,2,1443201077
63,500,3,1443201103
63,608,4,1443199825
63,648,4,1443201073
64,22,4,1161559916
64,25,4,1161521571
64,32,4,1161520763
64,34,4,1161520212
64,36,4,1161521343
64,39,4,1161520967
64,45,4,1161564506
64,47,4,1161520185
64,48,3,1161529467
64,50,3,1161528982
64,70,4,1161559767
64,110,4,1161520230
64,111,4,1161521289
64,112,3,1161563742
64,141,3,1161520890
64,163,4,1161529382
64,185,3,1161520635
64,186,2,1161559750
64,207,4,1161566667
64,223,3,1161521597
64,231,4,1161520600
64,236,4,1161529390
64,260,4,1161520007
64,265,4,1161529464
64,293,4,1161521544
64,377,3,1161520155
64,500,4,1161520572
64,520,4,1161529436
64,608,4,1161520658
64,1302,4,1161529469
66,21,4,1113190363
66,29,4,1099187646
66,32,5,1093747471
66,47,5,1093747353
66,50,4,1104644110
66,110,5,1093747481
66,111,4,1099187536
66,181,2,1113190908
66,208,4,1113190327
66,223,4,1093747608
66,248,3,1113190892
66,255,0,1113188840
66,260,2,1093747550
66,273,4,1113190315
66,293,4,1093747362
66,608,4,1093748067
66,1027,4,1113188577
66,1302,4,1113188364
66,1346,4,1113190813
67,293,5,1501273898
68,25,4,1158531974
68,26,3,1158534106
68,31,4,1158535464
68,34,1,1158531735
68,39,4,1158532000
68,44,3,1158534993
68,47,4,1158531489
68,48,4,1158533544
68,50,3,1158531764
68,62,4,1158531021
68,65,2,1269123315
68,70,4,1158534541
68,95,4,1158532180
68,110,2,1158531496
68,135,3,1261624168
68,140,4,1269122528
68,141,3,1305861316
68,150,3,1158531364
68,163,4,1158533641
68,165,4,1158531548
68,168,3,1240093526
68,173,2,1158533364
68,180,2,1269121607
68,185,3,1158532023
68,207,4,1269122598
68,208,4,1158531805
68,216,4,1261623484
68,223,1,1158531005
68,231,4,1158532011
68,247,2,1261623443
68,260,5,1158531191
68,292,2,1158531915
68,293,4,1158532453
68,345,1,1269121154
68,377,5,1158531516
68,440,3,1230497680
68,455,2,1261623672
68,500,3,1158531950
68,520,4,1158533593
68,608,2,1158531452
68,648,4,1158531681
68,1027,3,1261623401
68,1302,3,1230498000
68,2108,3,1230498355
68,2478,4,1158535907
69,50,5,1021646926
69,260,5,1021643144
70,36,5,1355198746
70,150,4,1355198045
70,1302,5,1355198101
71,24,2,864740028
71,62,4,864737933
71,86,5,864738119
71,95,4,864737933
71,165,5,864739931
71,208,2,864738913
71,260,3,864737969
71,608,2,864737969
71,648,4,864739239
72,32,4,1217324825
72,47,4,1217324851
72,50,4,1217324720
72,110,4,1217324791
72,150,4,1217324795
72,165,4,1217324886
72,260,5,1217324775
72,377,4,1217324831
72,648,4,1217324936
73,150,2,1464196379
73,260,2,1464196535
74,58,5,1207502891
74,111,5,1207500396
74,194,5,1207499222
74,273,4,1207499102
74,608,5,1207500635
75,47,2,1158968272
75,168,4,1158967185
75,173,3,1158967071
75,260,5,1158989756
76,47,4,1439168120
76,48,0,1439168949
76,111,3,1439166428
76,260,4,1439165601
76,608,4,1439166078
77,260,5,1535107459
78,20,3,1252573422
78,32,4,1252575140
78,150,4,1252575119
78,165,3,1252574722
78,260,4,1252575114
78,377,4,1252575197
78,608,2,1252575190
78,648,3,1252575204
78,836,3,1252573377
79,164,5,975281545
79,260,5,975281842
79,377,4,975282070
79,1218,5,975281934
80,32,4,1377308186
80,50,4,1377308037
80,150,4,1377308715
80,648,4,1377308459
80,1302,4,1377306348
81,32,5,845299983
81,47,3,845299983
81,110,3,845299756
81,150,3,845299424
81,161,3,845299756
81,165,3,845299504
81,208,1,845299800
81,231,1,845299563
81,377,3,845299844
82,34,2,1084467775
82,47,4,1084467783
82,110,4,1084467714
82,163,4,1084521290
82,165,4,1084467751
82,185,3,1084467840
82,196,4,1084465393
82,231,4,1084467803
82,260,4,1084463958
82,293,4,1084467974
82,648,4,1084467757
83,110,4,1332840449
83,161,4,1333843500
83,505,0,1332839297
84,21,4,858772111
84,25,5,860396793
84,31,3,860398679
84,34,4,858772153
84,36,5,857653289
84,45,4,858772239
84,46,3,858771890
84,50,4,857653594
84,52,5,857653318
84,55,4,858772543
84,57,3,858771951
84,62,4,857653240
84,94,4,857653422
84,95,2,857653240
84,100,3,860396882
84,102,1,857653444
84,105,3,858771931
84,113,4,858772291
84,122,3,858772698
84,140,4,857653387
84,141,3,857653240
84,150,5,857653693
84,154,3,858771818
84,161,3,858771702
84,164,4,858771912
84,165,3,858772953
84,180,2,858772206
84,181,3,860397928
84,194,4,857653756
84,223,5,857653693
84,230,3,857653794
84,232,5,857653693
84,236,3,858772515
84,237,4,858772479
84,247,4,858771772
84,248,2,860398847
84,260,4,857653693
84,265,5,857653594
84,270,3,858772258
84,277,3,860397382
84,289,3,860398550
84,299,5,858771796
84,300,5,858771743
84,306,4,857653639
84,331,3,858772206
84,334,4,858772079
84,371,3,858772111
84,377,4,858772009
84,440,4,858771912
84,446,5,857653728
84,474,4,857653756
84,500,4,858772516
84,507,3,860398337
84,608,5,857653289
84,722,4,858772760
84,904,4,858772543
84,1302,4,860397306
84,1346,3,860398691
85,53,5,889468268
85,314,5,889467433
86,165,4,1344083044
86,260,4,1344082545
86,648,4,1344082866
87,60,3,1270702696
88,50,5,1331421330
88,69,4,1331420307
88,223,4,1331421399
88,2478,4,1331420236
89,88,2,1520408790
90,25,5,856353996
90,32,4,856353996
90,36,4,856354037
90,52,5,856354072
90,58,5,856354071
90,68,3,856354249
90,81,3,856354174
90,82,5,856354212
90,85,5,856354195
90,141,3,856353996
90,260,5,856354072
90,608,5,856354037
90,613,5,856354212
90,728,3,856354195
90,1046,4,856354399
91,21,4,1112712052
91,22,4,1112712292
91,25,2,1112713314
91,29,4,1112711719
91,32,4,1112711273
91,36,3,1112712316
91,39,2,1112713319
91,41,4,1112716937
91,47,4,1112712832
91,50,4,1112712816
91,58,2,1112710933
91,88,3,1112716912
91,92,2,1112716903
91,95,3,1112711260
91,110,4,1112712339
91,111,4,1112713352
91,112,3,1112710953
91,150,4,1112712023
91,161,4,1112711269
91,163,5,1112712601
91,165,3,1112713245
91,173,4,1112710917
91,185,2,1112713300
91,186,2,1112713723
91,196,3,1112713569
91,208,2,1112712329
91,223,3,1112711488
91,231,3,1112713266
91,236,2,1112713602
91,260,4,1112712846
91,292,4,1112713278
91,293,4,1112711284
91,377,3,1112713224
91,474,4,1112713360
91,500,2,1112711245
91,502,1,1112716892
91,520,4,1112712272
91,608,4,1112713222
91,648,4,1112713238
91,904,2,1112713615
92,107,5,1294941385
93,34,5,942767143
93,60,4,942946445
93,86,4,942946013
93,110,5,942947377
93,150,5,942947377
93,168,4,942946340
93,173,4,942946445
93,258,4,942946508
93,260,5,942946932
93,648,4,942946508
93,836,4,942946634
94,21,3,843406846
94,32,5,843406866
94,34,4,843406765
94,39,1,843406866
94,44,1,843406960
94,47,2,843406765
94,95,3,843406942
94,110,5,843406748
94,150,4,843406616
94,161,4,843406732
94,165,4,843406644
94,185,2,843406732
94,208,2,843406748
94,231,3,843406685
94,292,3,843406707
94,377,3,843406826
94,500,3,843406826
95,25,5,1044744590
95,29,5,1043340522
95,32,4,1043340522
95,34,4,1071803856
95,39,4,1043339476
95,122,4,1105400745
95,176,4,1048382937
95,260,5,1043340455
95,293,4,1069614359
95,608,4,1069614364
96,34,5,964773008
96,50,5,964773008
96,110,5,964772750
96,150,5,964773108
96,260,5,964772681
96,299,3,964773068
96,306,1,964773021
96,377,5,964772795
96,648,3,964772610
97,377,4,1047481515
98,608,4,1532458331
98,904,5,1532458324
99,22,4,829828005
99,23,4,829828005
99,122,4,829828005
99,150,5,829828005
99,161,3,829828005
99,163,5,829828005
99,165,5,829828005
99,168,5,829828006
99,196,2,829828006
99,204,1,829828007
99,227,3,829828005
99,231,5,829828005
99,236,5,829828006
99,248,3,829828006
99,292,5,829828006
99,293,5,829828006
100,28,4,1100184447
100,62,4,1100185952
100,74,4,1100186732
100,89,4,1100186731
100,95,4,1100185961
100,168,4,1100185915
100,223,4,1100185924
100,237,4,1100186727
100,377,4,1100184047
100,648,4,1100185920
100,2108,4,1100184281
101,223,4,968440895
101,233,4,968440983
102,21,3,835876107
102,23,3,835877570
102,39,3,835876151
102,47,5,835876045
102,150,3,835875691
102,161,3,835875943
102,163,3,835877307
102,165,3,835875790
102,173,2,835876239
102,186,3,835876384
102,204,2,835876471
102,223,5,835877270
102,231,3,835875836
102,236,3,835876272
102,237,3,835877307
102,293,3,835876384
102,377,3,835876318
102,440,3,835876318
102,474,4,835877535
102,500,4,835877244
103,34,4,1431957104
103,36,4,1431957252
103,48,4,1431957563
103,50,4,1431955220
103,60,4,1431968436
103,70,4,1431957632
103,101,4,1431969655
103,107,4,1431968291
103,110,4,1431957016
103,111,4,1431957192
103,150,4,1431957022
103,216,4,1431957990
103,260,4,1431954922
103,277,4,1450982770
103,608,4,1431957042
104,31,4,1049135743
104,39,4,1048587379
104,47,0,1053336550
104,87,3,1048795372
104,105,4,1048595377
104,110,1,1090595910
104,260,3,1049044730
104,293,4,1110558303
104,360,3,1136331301
104,436,2,1055630122
104,500,3,1048587670
104,608,4,1292698035
105,32,4,1446571805
105,47,5,1446571714
105,50,5,1446571713
105,110,4,1446571835
105,111,4,1446571897
105,213,4,1446610221
105,215,4,1447579944
105,260,4,1446572093
105,293,5,1446571797
105,306,5,1446572004
105,608,4,1446571800
105,904,4,1447574553
105,1260,4,1447574222
107,62,5,829322340
107,105,4,829322340
107,110,5,832003811
107,111,4,832003891
107,140,4,829322340
107,141,5,829322340
107,150,5,832003609
107,161,4,832003700
107,165,3,832003678
107,185,4,832003754
107,208,3,832003755
107,231,3,832003701
107,292,4,832003754
108,25,4,1042838964
108,82,5,1042839636
108,156,4,1042840602
108,469,4,1042838912
109,21,3,841107538
109,25,5,841108589
109,31,3,841108623
109,32,4,841107643
109,34,3,841107487
109,36,5,841143673
109,39,3,841107584
109,45,3,841108914
109,47,3,841107393
109,50,4,841107584
109,52,3,841109666
109,62,5,841108564
109,76,3,841151480
109,110,5,841106621
109,122,3,841109220
109,135,3,841142066
109,150,3,841106309
109,154,3,841109988
109,161,3,841106509
109,163,3,841108799
109,165,3,841106402
109,168,3,841108509
109,173,2,841107989
109,216,2,841108967
109,223,3,841108665
109,230,3,841108877
109,231,3,841106453
109,233,3,841109953
109,273,3,841108711
109,300,3,841107487
109,347,3,842744202
109,366,3,841151436
109,371,3,841109144
109,377,3,841107538
109,383,3,841109258
109,437,2,841141958
109,440,3,841107725
109,474,3,841108346
109,500,3,841107538
109,507,4,841275346
109,528,3,841275665
109,1027,3,841151934
110,47,4,1175330162
110,110,4,1175329878
110,111,4,1175330211
110,227,1,1175329490
110,232,4,1175329437
110,608,4,1175329957
111,24,2,1518640854
111,34,2,1516153818
111,39,4,1516153474
111,48,4,1518640791
111,65,4,1518640926
111,180,2,1516154589
111,500,4,1516156095
112,21,2,1513989975
112,25,2,1513989973
112,32,5,1442535842
112,36,0,1513989966
112,39,0,1513989927
112,47,5,1442535846
112,50,5,1442535839
112,62,4,1513989987
112,95,2,1513989977
112,110,4,1442535826
112,141,4,1513989961
112,150,4,1442535835
112,161,2,1513989954
112,185,2,1513989947
112,208,2,1513989909
112,223,2,1513989951
112,260,5,1442535777
112,292,4,1513989930
112,300,0,1513989999
